Feature_name,Feature_name_2,MODULE,SUBMODULE,COMPARTMENT,CHANNEL1,CHANNEL2,Channels_alphab,MOD-CHAN-COM_100cat,CHAN-MOD-SUB-COM_839cat,CHAN-MOD-SUB_280cat,CHAN-MOD-COM_100cat,CHAN-MOD_34cat,CHAN-MOD_biorelevant_38cat,color
Intensity_MaxIntensityEdge_illumMITO_nuclei,nuclei_intensity_maxintensityedge_mito,Intensity,MaxIntensityEdge,nuclei,MITO,,MITO,Intensity_MITO_nuclei,MITO_Intensity_MaxIntensityEdge_nuclei,MITO_Intensity_MaxIntensityEdge,MITO_Intensity_nuclei,MITO_Intensity,MITO_Intensity,red
Intensity_MeanIntensity_illumMITO_nuclei,nuclei_intensity_meanintensity_mito,Intensity,MeanIntensity,nuclei,MITO,,MITO,Intensity_MITO_nuclei,MITO_Intensity_MeanIntensity_nuclei,MITO_Intensity_MeanIntensity,MITO_Intensity_nuclei,MITO_Intensity,MITO_Intensity,red
Intensity_MeanIntensityEdge_illumMITO_nuclei,nuclei_intensity_meanintensityedge_mito,Intensity,MeanIntensityEdge,nuclei,MITO,,MITO,Intensity_MITO_nuclei,MITO_Intensity_MeanIntensityEdge_nuclei,MITO_Intensity_MeanIntensityEdge,MITO_Intensity_nuclei,MITO_Intensity,MITO_Intensity,red
Intensity_MedianIntensity_illumMITO_nuclei,nuclei_intensity_medianintensity_mito,Intensity,MedianIntensity,nuclei,MITO,,MITO,Intensity_MITO_nuclei,MITO_Intensity_MedianIntensity_nuclei,MITO_Intensity_MedianIntensity,MITO_Intensity_nuclei,MITO_Intensity,MITO_Intensity,red
Intensity_MinIntensity_illumMITO_nuclei,nuclei_intensity_minintensity_mito,Intensity,MinIntensity,nuclei,MITO,,MITO,Intensity_MITO_nuclei,MITO_Intensity_MinIntensity_nuclei,MITO_Intensity_MinIntensity,MITO_Intensity_nuclei,MITO_Intensity,MITO_Intensity,red
Intensity_MinIntensityEdge_illumMITO_nuclei,nuclei_intensity_minintensityedge_mito,Intensity,MinIntensityEdge,nuclei,MITO,,MITO,Intensity_MITO_nuclei,MITO_Intensity_MinIntensityEdge_nuclei,MITO_Intensity_MinIntensityEdge,MITO_Intensity_nuclei,MITO_Intensity,MITO_Intensity,red
Intensity_StdIntensity_illumMITO_nuclei,nuclei_intensity_stdintensity_mito,Intensity,StdIntensity,nuclei,MITO,,MITO,Intensity_MITO_nuclei,MITO_Intensity_StdIntensity_nuclei,MITO_Intensity_StdIntensity,MITO_Intensity_nuclei,MITO_Intensity,MITO_Intensity,red
Intensity_StdIntensityEdge_illumMITO_nuclei,nuclei_intensity_stdintensityedge_mito,Intensity,StdIntensityEdge,nuclei,MITO,,MITO,Intensity_MITO_nuclei,MITO_Intensity_StdIntensityEdge_nuclei,MITO_Intensity_StdIntensityEdge,MITO_Intensity_nuclei,MITO_Intensity,MITO_Intensity,red
Intensity_UpperQuartileIntensity_illumMITO_nuclei,nuclei_intensity_upperquartileintensity_mito,Intensity,UpperQuartileIntensity,nuclei,MITO,,MITO,Intensity_MITO_nuclei,MITO_Intensity_UpperQuartileIntensity_nuclei,MITO_Intensity_UpperQuartileIntensity,MITO_Intensity_nuclei,MITO_Intensity,MITO_Intensity,red
Location_CenterMassIntensity_X_illumMITO_cells,cells_location_centermassintensity_x_mito,Location,CenterMassIntensity,cells,MITO,,MITO,Location_MITO_cells,MITO_Location_CenterMassIntensity_cells,MITO_Location_CenterMassIntensity,MITO_Location_cells,MITO_Location,MITO_Location,red
Location_CenterMassIntensity_Y_illumMITO_cells,cells_location_centermassintensity_y_mito,Location,CenterMassIntensity,cells,MITO,,MITO,Location_MITO_cells,MITO_Location_CenterMassIntensity_cells,MITO_Location_CenterMassIntensity,MITO_Location_cells,MITO_Location,MITO_Location,red
Location_CenterMassIntensity_Z_illumMITO_cells,cells_location_centermassintensity_z_mito,Location,CenterMassIntensity,cells,MITO,,MITO,Location_MITO_cells,MITO_Location_CenterMassIntensity_cells,MITO_Location_CenterMassIntensity,MITO_Location_cells,MITO_Location,MITO_Location,red
Location_MaxIntensity_X_illumMITO_cells,cells_location_maxintensity_x_mito,Location,MaxIntensity,cells,MITO,,MITO,Location_MITO_cells,MITO_Location_MaxIntensity_cells,MITO_Location_MaxIntensity,MITO_Location_cells,MITO_Location,MITO_Location,red
Location_MaxIntensity_Y_illumMITO_cells,cells_location_maxintensity_y_mito,Location,MaxIntensity,cells,MITO,,MITO,Location_MITO_cells,MITO_Location_MaxIntensity_cells,MITO_Location_MaxIntensity,MITO_Location_cells,MITO_Location,MITO_Location,red
Location_MaxIntensity_Z_illumMITO_cells,cells_location_maxintensity_z_mito,Location,MaxIntensity,cells,MITO,,MITO,Location_MITO_cells,MITO_Location_MaxIntensity_cells,MITO_Location_MaxIntensity,MITO_Location_cells,MITO_Location,MITO_Location,red
Location_CenterMassIntensity_X_illumMITO_cytoplasm,cytoplasm_location_centermassintensity_x_mito,Location,CenterMassIntensity,cytoplasm,MITO,,MITO,Location_MITO_cytoplasm,MITO_Location_CenterMassIntensity_cytoplasm,MITO_Location_CenterMassIntensity,MITO_Location_cytoplasm,MITO_Location,MITO_Location,red
Location_CenterMassIntensity_Y_illumMITO_cytoplasm,cytoplasm_location_centermassintensity_y_mito,Location,CenterMassIntensity,cytoplasm,MITO,,MITO,Location_MITO_cytoplasm,MITO_Location_CenterMassIntensity_cytoplasm,MITO_Location_CenterMassIntensity,MITO_Location_cytoplasm,MITO_Location,MITO_Location,red
Location_CenterMassIntensity_Z_illumMITO_cytoplasm,cytoplasm_location_centermassintensity_z_mito,Location,CenterMassIntensity,cytoplasm,MITO,,MITO,Location_MITO_cytoplasm,MITO_Location_CenterMassIntensity_cytoplasm,MITO_Location_CenterMassIntensity,MITO_Location_cytoplasm,MITO_Location,MITO_Location,red
Location_MaxIntensity_X_illumMITO_cytoplasm,cytoplasm_location_maxintensity_x_mito,Location,MaxIntensity,cytoplasm,MITO,,MITO,Location_MITO_cytoplasm,MITO_Location_MaxIntensity_cytoplasm,MITO_Location_MaxIntensity,MITO_Location_cytoplasm,MITO_Location,MITO_Location,red
Location_MaxIntensity_Y_illumMITO_cytoplasm,cytoplasm_location_maxintensity_y_mito,Location,MaxIntensity,cytoplasm,MITO,,MITO,Location_MITO_cytoplasm,MITO_Location_MaxIntensity_cytoplasm,MITO_Location_MaxIntensity,MITO_Location_cytoplasm,MITO_Location,MITO_Location,red
Location_MaxIntensity_Z_illumMITO_cytoplasm,cytoplasm_location_maxintensity_z_mito,Location,MaxIntensity,cytoplasm,MITO,,MITO,Location_MITO_cytoplasm,MITO_Location_MaxIntensity_cytoplasm,MITO_Location_MaxIntensity,MITO_Location_cytoplasm,MITO_Location,MITO_Location,red
Location_CenterMassIntensity_X_illumMITO_nuclei,nuclei_location_centermassintensity_x_mito,Location,CenterMassIntensity,nuclei,MITO,,MITO,Location_MITO_nuclei,MITO_Location_CenterMassIntensity_nuclei,MITO_Location_CenterMassIntensity,MITO_Location_nuclei,MITO_Location,MITO_Location,red
Location_CenterMassIntensity_Y_illumMITO_nuclei,nuclei_location_centermassintensity_y_mito,Location,CenterMassIntensity,nuclei,MITO,,MITO,Location_MITO_nuclei,MITO_Location_CenterMassIntensity_nuclei,MITO_Location_CenterMassIntensity,MITO_Location_nuclei,MITO_Location,MITO_Location,red
Location_CenterMassIntensity_Z_illumMITO_nuclei,nuclei_location_centermassintensity_z_mito,Location,CenterMassIntensity,nuclei,MITO,,MITO,Location_MITO_nuclei,MITO_Location_CenterMassIntensity_nuclei,MITO_Location_CenterMassIntensity,MITO_Location_nuclei,MITO_Location,MITO_Location,red
Location_MaxIntensity_X_illumMITO_nuclei,nuclei_location_maxintensity_x_mito,Location,MaxIntensity,nuclei,MITO,,MITO,Location_MITO_nuclei,MITO_Location_MaxIntensity_nuclei,MITO_Location_MaxIntensity,MITO_Location_nuclei,MITO_Location,MITO_Location,red
Location_MaxIntensity_Y_illumMITO_nuclei,nuclei_location_maxintensity_y_mito,Location,MaxIntensity,nuclei,MITO,,MITO,Location_MITO_nuclei,MITO_Location_MaxIntensity_nuclei,MITO_Location_MaxIntensity,MITO_Location_nuclei,MITO_Location,MITO_Location,red
Location_MaxIntensity_Z_illumMITO_nuclei,nuclei_location_maxintensity_z_mito,Location,MaxIntensity,nuclei,MITO,,MITO,Location_MITO_nuclei,MITO_Location_MaxIntensity_nuclei,MITO_Location_MaxIntensity,MITO_Location_nuclei,MITO_Location,MITO_Location,red
RadialDistribution_FracAtD_illumMITO_1of4_cells,cells_radialdistribution_fracatd_mito_1of4,RadialDistribution,FracAtD,cells,MITO,,MITO,RadialDistribution_MITO_cells,MITO_RadialDistribution_FracAtD_cells,MITO_RadialDistribution_FracAtD,MITO_RadialDistribution_cells,MITO_RadialDistribution,MITO_RadialDistribution,red
RadialDistribution_FracAtD_illumMITO_2of4_cells,cells_radialdistribution_fracatd_mito_2of4,RadialDistribution,FracAtD,cells,MITO,,MITO,RadialDistribution_MITO_cells,MITO_RadialDistribution_FracAtD_cells,MITO_RadialDistribution_FracAtD,MITO_RadialDistribution_cells,MITO_RadialDistribution,MITO_RadialDistribution,red
RadialDistribution_FracAtD_illumMITO_3of4_cells,cells_radialdistribution_fracatd_mito_3of4,RadialDistribution,FracAtD,cells,MITO,,MITO,RadialDistribution_MITO_cells,MITO_RadialDistribution_FracAtD_cells,MITO_RadialDistribution_FracAtD,MITO_RadialDistribution_cells,MITO_RadialDistribution,MITO_RadialDistribution,red
RadialDistribution_FracAtD_illumMITO_4of4_cells,cells_radialdistribution_fracatd_mito_4of4,RadialDistribution,FracAtD,cells,MITO,,MITO,RadialDistribution_MITO_cells,MITO_RadialDistribution_FracAtD_cells,MITO_RadialDistribution_FracAtD,MITO_RadialDistribution_cells,MITO_RadialDistribution,MITO_RadialDistribution,red
RadialDistribution_FracAtD_illumMITO_Overflow_cells,cells_radialdistribution_fracatd_mito_overflow,RadialDistribution,FracAtD,cells,MITO,,MITO,RadialDistribution_MITO_cells,MITO_RadialDistribution_FracAtD_cells,MITO_RadialDistribution_FracAtD,MITO_RadialDistribution_cells,MITO_RadialDistribution,MITO_RadialDistribution,red
RadialDistribution_MeanFrac_illumMITO_1of4_cells,cells_radialdistribution_meanfrac_mito_1of4,RadialDistribution,MeanFrac,cells,MITO,,MITO,RadialDistribution_MITO_cells,MITO_RadialDistribution_MeanFrac_cells,MITO_RadialDistribution_MeanFrac,MITO_RadialDistribution_cells,MITO_RadialDistribution,MITO_RadialDistribution,red
RadialDistribution_MeanFrac_illumMITO_2of4_cells,cells_radialdistribution_meanfrac_mito_2of4,RadialDistribution,MeanFrac,cells,MITO,,MITO,RadialDistribution_MITO_cells,MITO_RadialDistribution_MeanFrac_cells,MITO_RadialDistribution_MeanFrac,MITO_RadialDistribution_cells,MITO_RadialDistribution,MITO_RadialDistribution,red
RadialDistribution_MeanFrac_illumMITO_3of4_cells,cells_radialdistribution_meanfrac_mito_3of4,RadialDistribution,MeanFrac,cells,MITO,,MITO,RadialDistribution_MITO_cells,MITO_RadialDistribution_MeanFrac_cells,MITO_RadialDistribution_MeanFrac,MITO_RadialDistribution_cells,MITO_RadialDistribution,MITO_RadialDistribution,red
RadialDistribution_MeanFrac_illumMITO_4of4_cells,cells_radialdistribution_meanfrac_mito_4of4,RadialDistribution,MeanFrac,cells,MITO,,MITO,RadialDistribution_MITO_cells,MITO_RadialDistribution_MeanFrac_cells,MITO_RadialDistribution_MeanFrac,MITO_RadialDistribution_cells,MITO_RadialDistribution,MITO_RadialDistribution,red
RadialDistribution_MeanFrac_illumMITO_Overflow_cells,cells_radialdistribution_meanfrac_mito_overflow,RadialDistribution,MeanFrac,cells,MITO,,MITO,RadialDistribution_MITO_cells,MITO_RadialDistribution_MeanFrac_cells,MITO_RadialDistribution_MeanFrac,MITO_RadialDistribution_cells,MITO_RadialDistribution,MITO_RadialDistribution,red
RadialDistribution_RadialCV_illumMITO_1of4_cells,cells_radialdistribution_radialcv_mito_1of4,RadialDistribution,RadialCV,cells,MITO,,MITO,RadialDistribution_MITO_cells,MITO_RadialDistribution_RadialCV_cells,MITO_RadialDistribution_RadialCV,MITO_RadialDistribution_cells,MITO_RadialDistribution,MITO_RadialDistribution,red
RadialDistribution_RadialCV_illumMITO_2of4_cells,cells_radialdistribution_radialcv_mito_2of4,RadialDistribution,RadialCV,cells,MITO,,MITO,RadialDistribution_MITO_cells,MITO_RadialDistribution_RadialCV_cells,MITO_RadialDistribution_RadialCV,MITO_RadialDistribution_cells,MITO_RadialDistribution,MITO_RadialDistribution,red
RadialDistribution_RadialCV_illumMITO_3of4_cells,cells_radialdistribution_radialcv_mito_3of4,RadialDistribution,RadialCV,cells,MITO,,MITO,RadialDistribution_MITO_cells,MITO_RadialDistribution_RadialCV_cells,MITO_RadialDistribution_RadialCV,MITO_RadialDistribution_cells,MITO_RadialDistribution,MITO_RadialDistribution,red
RadialDistribution_RadialCV_illumMITO_4of4_cells,cells_radialdistribution_radialcv_mito_4of4,RadialDistribution,RadialCV,cells,MITO,,MITO,RadialDistribution_MITO_cells,MITO_RadialDistribution_RadialCV_cells,MITO_RadialDistribution_RadialCV,MITO_RadialDistribution_cells,MITO_RadialDistribution,MITO_RadialDistribution,red
RadialDistribution_RadialCV_illumMITO_Overflow_cells,cells_radialdistribution_radialcv_mito_overflow,RadialDistribution,RadialCV,cells,MITO,,MITO,RadialDistribution_MITO_cells,MITO_RadialDistribution_RadialCV_cells,MITO_RadialDistribution_RadialCV,MITO_RadialDistribution_cells,MITO_RadialDistribution,MITO_RadialDistribution,red
RadialDistribution_ZernikeMagnitude_illumMITO_0_0_cells,cells_radialdistribution_zernikemagnitude_mito_0_0,RadialDistribution,ZernikeMagnitude,cells,MITO,,MITO,RadialDistribution_MITO_cells,MITO_RadialDistribution_ZernikeMagnitude_cells,MITO_RadialDistribution_ZernikeMagnitude,MITO_RadialDistribution_cells,MITO_RadialDistribution,MITO_RadialDistribution,red
RadialDistribution_ZernikeMagnitude_illumMITO_1_1_cells,cells_radialdistribution_zernikemagnitude_mito_1_1,RadialDistribution,ZernikeMagnitude,cells,MITO,,MITO,RadialDistribution_MITO_cells,MITO_RadialDistribution_ZernikeMagnitude_cells,MITO_RadialDistribution_ZernikeMagnitude,MITO_RadialDistribution_cells,MITO_RadialDistribution,MITO_RadialDistribution,red
RadialDistribution_ZernikeMagnitude_illumMITO_2_0_cells,cells_radialdistribution_zernikemagnitude_mito_2_0,RadialDistribution,ZernikeMagnitude,cells,MITO,,MITO,RadialDistribution_MITO_cells,MITO_RadialDistribution_ZernikeMagnitude_cells,MITO_RadialDistribution_ZernikeMagnitude,MITO_RadialDistribution_cells,MITO_RadialDistribution,MITO_RadialDistribution,red
RadialDistribution_ZernikeMagnitude_illumMITO_2_2_cells,cells_radialdistribution_zernikemagnitude_mito_2_2,RadialDistribution,ZernikeMagnitude,cells,MITO,,MITO,RadialDistribution_MITO_cells,MITO_RadialDistribution_ZernikeMagnitude_cells,MITO_RadialDistribution_ZernikeMagnitude,MITO_RadialDistribution_cells,MITO_RadialDistribution,MITO_RadialDistribution,red
RadialDistribution_ZernikeMagnitude_illumMITO_3_1_cells,cells_radialdistribution_zernikemagnitude_mito_3_1,RadialDistribution,ZernikeMagnitude,cells,MITO,,MITO,RadialDistribution_MITO_cells,MITO_RadialDistribution_ZernikeMagnitude_cells,MITO_RadialDistribution_ZernikeMagnitude,MITO_RadialDistribution_cells,MITO_RadialDistribution,MITO_RadialDistribution,red
RadialDistribution_ZernikeMagnitude_illumMITO_3_3_cells,cells_radialdistribution_zernikemagnitude_mito_3_3,RadialDistribution,ZernikeMagnitude,cells,MITO,,MITO,RadialDistribution_MITO_cells,MITO_RadialDistribution_ZernikeMagnitude_cells,MITO_RadialDistribution_ZernikeMagnitude,MITO_RadialDistribution_cells,MITO_RadialDistribution,MITO_RadialDistribution,red
RadialDistribution_ZernikeMagnitude_illumMITO_4_0_cells,cells_radialdistribution_zernikemagnitude_mito_4_0,RadialDistribution,ZernikeMagnitude,cells,MITO,,MITO,RadialDistribution_MITO_cells,MITO_RadialDistribution_ZernikeMagnitude_cells,MITO_RadialDistribution_ZernikeMagnitude,MITO_RadialDistribution_cells,MITO_RadialDistribution,MITO_RadialDistribution,red
RadialDistribution_ZernikeMagnitude_illumMITO_4_2_cells,cells_radialdistribution_zernikemagnitude_mito_4_2,RadialDistribution,ZernikeMagnitude,cells,MITO,,MITO,RadialDistribution_MITO_cells,MITO_RadialDistribution_ZernikeMagnitude_cells,MITO_RadialDistribution_ZernikeMagnitude,MITO_RadialDistribution_cells,MITO_RadialDistribution,MITO_RadialDistribution,red
RadialDistribution_ZernikeMagnitude_illumMITO_4_4_cells,cells_radialdistribution_zernikemagnitude_mito_4_4,RadialDistribution,ZernikeMagnitude,cells,MITO,,MITO,RadialDistribution_MITO_cells,MITO_RadialDistribution_ZernikeMagnitude_cells,MITO_RadialDistribution_ZernikeMagnitude,MITO_RadialDistribution_cells,MITO_RadialDistribution,MITO_RadialDistribution,red
RadialDistribution_ZernikeMagnitude_illumMITO_5_1_cells,cells_radialdistribution_zernikemagnitude_mito_5_1,RadialDistribution,ZernikeMagnitude,cells,MITO,,MITO,RadialDistribution_MITO_cells,MITO_RadialDistribution_ZernikeMagnitude_cells,MITO_RadialDistribution_ZernikeMagnitude,MITO_RadialDistribution_cells,MITO_RadialDistribution,MITO_RadialDistribution,red
RadialDistribution_ZernikeMagnitude_illumMITO_5_3_cells,cells_radialdistribution_zernikemagnitude_mito_5_3,RadialDistribution,ZernikeMagnitude,cells,MITO,,MITO,RadialDistribution_MITO_cells,MITO_RadialDistribution_ZernikeMagnitude_cells,MITO_RadialDistribution_ZernikeMagnitude,MITO_RadialDistribution_cells,MITO_RadialDistribution,MITO_RadialDistribution,red
RadialDistribution_ZernikeMagnitude_illumMITO_5_5_cells,cells_radialdistribution_zernikemagnitude_mito_5_5,RadialDistribution,ZernikeMagnitude,cells,MITO,,MITO,RadialDistribution_MITO_cells,MITO_RadialDistribution_ZernikeMagnitude_cells,MITO_RadialDistribution_ZernikeMagnitude,MITO_RadialDistribution_cells,MITO_RadialDistribution,MITO_RadialDistribution,red
RadialDistribution_ZernikeMagnitude_illumMITO_6_0_cells,cells_radialdistribution_zernikemagnitude_mito_6_0,RadialDistribution,ZernikeMagnitude,cells,MITO,,MITO,RadialDistribution_MITO_cells,MITO_RadialDistribution_ZernikeMagnitude_cells,MITO_RadialDistribution_ZernikeMagnitude,MITO_RadialDistribution_cells,MITO_RadialDistribution,MITO_RadialDistribution,red
RadialDistribution_ZernikeMagnitude_illumMITO_6_2_cells,cells_radialdistribution_zernikemagnitude_mito_6_2,RadialDistribution,ZernikeMagnitude,cells,MITO,,MITO,RadialDistribution_MITO_cells,MITO_RadialDistribution_ZernikeMagnitude_cells,MITO_RadialDistribution_ZernikeMagnitude,MITO_RadialDistribution_cells,MITO_RadialDistribution,MITO_RadialDistribution,red
RadialDistribution_ZernikeMagnitude_illumMITO_6_4_cells,cells_radialdistribution_zernikemagnitude_mito_6_4,RadialDistribution,ZernikeMagnitude,cells,MITO,,MITO,RadialDistribution_MITO_cells,MITO_RadialDistribution_ZernikeMagnitude_cells,MITO_RadialDistribution_ZernikeMagnitude,MITO_RadialDistribution_cells,MITO_RadialDistribution,MITO_RadialDistribution,red
RadialDistribution_ZernikeMagnitude_illumMITO_6_6_cells,cells_radialdistribution_zernikemagnitude_mito_6_6,RadialDistribution,ZernikeMagnitude,cells,MITO,,MITO,RadialDistribution_MITO_cells,MITO_RadialDistribution_ZernikeMagnitude_cells,MITO_RadialDistribution_ZernikeMagnitude,MITO_RadialDistribution_cells,MITO_RadialDistribution,MITO_RadialDistribution,red
RadialDistribution_ZernikeMagnitude_illumMITO_7_1_cells,cells_radialdistribution_zernikemagnitude_mito_7_1,RadialDistribution,ZernikeMagnitude,cells,MITO,,MITO,RadialDistribution_MITO_cells,MITO_RadialDistribution_ZernikeMagnitude_cells,MITO_RadialDistribution_ZernikeMagnitude,MITO_RadialDistribution_cells,MITO_RadialDistribution,MITO_RadialDistribution,red
RadialDistribution_ZernikeMagnitude_illumMITO_7_3_cells,cells_radialdistribution_zernikemagnitude_mito_7_3,RadialDistribution,ZernikeMagnitude,cells,MITO,,MITO,RadialDistribution_MITO_cells,MITO_RadialDistribution_ZernikeMagnitude_cells,MITO_RadialDistribution_ZernikeMagnitude,MITO_RadialDistribution_cells,MITO_RadialDistribution,MITO_RadialDistribution,red
RadialDistribution_ZernikeMagnitude_illumMITO_7_5_cells,cells_radialdistribution_zernikemagnitude_mito_7_5,RadialDistribution,ZernikeMagnitude,cells,MITO,,MITO,RadialDistribution_MITO_cells,MITO_RadialDistribution_ZernikeMagnitude_cells,MITO_RadialDistribution_ZernikeMagnitude,MITO_RadialDistribution_cells,MITO_RadialDistribution,MITO_RadialDistribution,red
RadialDistribution_ZernikeMagnitude_illumMITO_7_7_cells,cells_radialdistribution_zernikemagnitude_mito_7_7,RadialDistribution,ZernikeMagnitude,cells,MITO,,MITO,RadialDistribution_MITO_cells,MITO_RadialDistribution_ZernikeMagnitude_cells,MITO_RadialDistribution_ZernikeMagnitude,MITO_RadialDistribution_cells,MITO_RadialDistribution,MITO_RadialDistribution,red
RadialDistribution_ZernikeMagnitude_illumMITO_8_0_cells,cells_radialdistribution_zernikemagnitude_mito_8_0,RadialDistribution,ZernikeMagnitude,cells,MITO,,MITO,RadialDistribution_MITO_cells,MITO_RadialDistribution_ZernikeMagnitude_cells,MITO_RadialDistribution_ZernikeMagnitude,MITO_RadialDistribution_cells,MITO_RadialDistribution,MITO_RadialDistribution,red
RadialDistribution_ZernikeMagnitude_illumMITO_8_2_cells,cells_radialdistribution_zernikemagnitude_mito_8_2,RadialDistribution,ZernikeMagnitude,cells,MITO,,MITO,RadialDistribution_MITO_cells,MITO_RadialDistribution_ZernikeMagnitude_cells,MITO_RadialDistribution_ZernikeMagnitude,MITO_RadialDistribution_cells,MITO_RadialDistribution,MITO_RadialDistribution,red
RadialDistribution_ZernikeMagnitude_illumMITO_8_4_cells,cells_radialdistribution_zernikemagnitude_mito_8_4,RadialDistribution,ZernikeMagnitude,cells,MITO,,MITO,RadialDistribution_MITO_cells,MITO_RadialDistribution_ZernikeMagnitude_cells,MITO_RadialDistribution_ZernikeMagnitude,MITO_RadialDistribution_cells,MITO_RadialDistribution,MITO_RadialDistribution,red
RadialDistribution_ZernikeMagnitude_illumMITO_8_6_cells,cells_radialdistribution_zernikemagnitude_mito_8_6,RadialDistribution,ZernikeMagnitude,cells,MITO,,MITO,RadialDistribution_MITO_cells,MITO_RadialDistribution_ZernikeMagnitude_cells,MITO_RadialDistribution_ZernikeMagnitude,MITO_RadialDistribution_cells,MITO_RadialDistribution,MITO_RadialDistribution,red
